menu_id,eatery_id,item_name,price
1781,164,Candidate Meal,20.25
1782,2681,Money Meal,8.32
1783,590,Individual Meal,19.43
1784,1775,Else Meal,15.69
1785,1220,Move Meal,15.02
1786,1767,Practice Meal,27.50
1787,1787,Of Meal,22.91
1788,100,Add Meal,18.69
1789,335,Throw Meal,10.11
1790,2424,Today Meal,28.39
1791,1887,Certain Meal,15.07
1792,2519,Deep Meal,19.40
1793,1117,Require Meal,10.88
1794,1095,Why Meal,16.99
1795,804,Professional Meal,7.68
1796,1092,Real Meal,24.42
1797,721,Drug Meal,28.67
1798,2065,Fish Meal,12.78
1799,2144,Few Meal,6.10
1800,1873,Short Meal,5.27
1801,508,Trouble Meal,6.46
1802,1005,Radio Meal,17.85
1803,2930,Reflect Meal,8.10
1804,1529,Price Meal,10.21
1805,844,Speech Meal,27.55
1806,684,Political Meal,13.67
1807,667,Our Meal,13.38
1808,557,Lot Meal,22.35
1809,221,Down Meal,10.78
1810,259,Field Meal,29.53
1811,778,Ever Meal,14.87
1812,2755,Share Meal,11.78
1813,1942,Form Meal,20.05
1814,371,Him Meal,13.42
1815,2344,Field Meal,20.48
1816,2581,Policy Meal,23.16
1817,2232,Page Meal,10.67
1818,2250,Budget Meal,16.00
1819,2747,Seven Meal,25.82
1820,2835,Agree Meal,22.34
1821,2381,Its Meal,18.99
1822,2008,Approach Meal,12.62
1823,2486,Certain Meal,23.86
1824,2353,Day Meal,11.55
1825,2777,Reason Meal,23.81
1826,1824,Western Meal,18.91
1827,1158,Study Meal,26.08
1828,215,Whose Meal,10.60
1829,170,Light Meal,27.21
1830,2066,Receive Meal,16.18
1831,2664,Pm Meal,11.64
1832,2364,Result Meal,7.56
1833,593,Be Meal,29.19
1834,2567,Subject Meal,18.30
1835,1612,Country Meal,16.60
1836,1645,Race Meal,24.83
1837,309,Then Meal,10.71
1838,1454,Several Meal,26.37
1839,798,Sit Meal,28.14
1840,2503,Record Meal,13.56
1841,2335,Result Meal,27.55
1842,2349,Grow Meal,16.21
1843,337,Force Meal,27.78
1844,1280,Body Meal,14.20
1845,2631,It Meal,5.25
1846,1955,Occur Meal,17.85
1847,155,Minute Meal,16.98
1848,31,Around Meal,25.73
1849,2807,Your Meal,28.79
1850,2114,Visit Meal,7.80
1851,859,That Meal,6.84
1852,1023,Common Meal,17.53
1853,1093,Should Meal,27.50
1854,1978,Movement Meal,19.44
1855,2507,Exactly Meal,24.91
1856,1043,Particular Meal,24.12
1857,2106,Play Meal,20.46
1858,2281,Behavior Meal,18.19
1859,1134,Total Meal,23.19
1860,839,Least Meal,5.14
1861,683,Million Meal,10.02
1862,718,Republican Meal,19.68
1863,2946,On Meal,25.58
1864,1205,Respond Meal,28.22
1865,384,Box Meal,11.89
1866,2256,Floor Meal,19.69
1867,1690,Point Meal,6.86
1868,2766,Bank Meal,27.01
1869,796,Final Meal,13.00
1870,1955,Without Meal,19.11
1871,1716,Everybody Meal,17.87
1872,2953,Bed Meal,21.23
1873,591,Section Meal,19.55
1874,1522,Full Meal,24.94
1875,2195,Century Meal,29.55
1876,2607,Ask Meal,23.95
1877,2336,Deal Meal,16.33
1878,1929,Magazine Meal,15.85
1879,2557,Late Meal,13.92
1880,691,Especially Meal,11.87
1881,1303,Man Meal,27.39
1882,671,Federal Meal,15.32
1883,1069,Role Meal,11.04
1884,782,Safe Meal,10.43
1885,1909,Art Meal,11.41
1886,1475,While Meal,24.53
1887,1555,Single Meal,22.82
1888,1935,Chair Meal,23.65
1889,368,Law Meal,22.40
1890,158,Hold Meal,8.72
1891,1059,Fine Meal,26.17
1892,802,Make Meal,6.70
1893,2984,Hour Meal,24.75
1894,1728,Maintain Meal,20.93
1895,2079,Heavy Meal,28.13
1896,2825,Forget Meal,13.36
1897,387,Live Meal,16.25
1898,1270,Half Meal,17.87
1899,2681,Local Meal,14.35
1900,164,Would Meal,9.28
1901,2159,Approach Meal,29.68
1902,155,Beat Meal,6.02
1903,2821,Mr Meal,21.46
1904,2854,Teach Meal,16.16
1905,2581,Federal Meal,26.59
1906,748,However Meal,8.75
1907,743,Model Meal,20.04
1908,1267,Per Meal,9.59
1909,821,Near Meal,5.18
1910,2716,Political Meal,22.75
1911,2371,Hold Meal,11.20
1912,1802,Pressure Meal,11.61
1913,2996,Hit Meal,19.90
1914,487,Kid Meal,25.27
1915,1971,Outside Meal,6.89
1916,1365,Able Meal,8.00
1917,2843,Hair Meal,8.44
1918,2356,Again Meal,23.16
1919,2376,Long Meal,24.02
1920,1064,For Meal,14.35
1921,374,East Meal,6.52
1922,2547,Area Meal,5.33
1923,1548,Pull Meal,8.00
1924,458,Born Meal,21.85
1925,567,Suggest Meal,17.88
1926,1319,Threat Meal,9.65
1927,1838,Realize Meal,11.37
1928,443,Like Meal,28.39
1929,2296,Only Meal,24.04
1930,351,Those Meal,27.16
1931,2390,Choice Meal,16.43
1932,230,Possible Meal,11.19
1933,843,Also Meal,5.29
1934,1119,Suffer Meal,11.40
1935,2745,Feeling Meal,11.42
1936,1659,Option Meal,13.83
1937,1565,Really Meal,6.12
1938,2733,Idea Meal,25.27
1939,2339,Choose Meal,26.35
1940,1331,Case Meal,9.29
1941,1140,Later Meal,27.88
1942,2283,Very Meal,7.27
1943,2929,Hand Meal,5.49
1944,1458,Thing Meal,28.09
1945,2296,Grow Meal,5.67
1946,2727,Blood Meal,27.69
1947,232,May Meal,5.11
1948,684,Player Meal,27.40
1949,2086,House Meal,7.45
1950,1017,Majority Meal,6.77
1951,2655,Place Meal,13.43
1952,2124,Game Meal,14.71
1953,2901,Film Meal,24.94
1954,1812,Heart Meal,17.28
1955,1826,Long Meal,20.43
1956,903,Read Meal,11.71
1957,432,Plant Meal,12.82
1958,2361,Almost Meal,9.98
1959,1639,Sound Meal,23.96
1960,1567,Feel Meal,18.62
1961,376,Condition Meal,29.56
1962,107,Answer Meal,22.02
1963,208,View Meal,28.24
1964,1489,Tv Meal,5.47
1965,715,Student Meal,25.81
1966,2981,Since Meal,5.57
1967,1589,Service Meal,13.73
1968,2725,Per Meal,21.61
1969,2860,Finally Meal,8.34
1970,182,Nation Meal,6.20
1971,2226,Quickly Meal,15.60
1972,1854,Stand Meal,21.00
1973,2448,Ten Meal,17.25
1974,2577,Car Meal,12.62
1975,2398,Drive Meal,16.35
1976,2512,Face Meal,9.31
1977,2270,Picture Meal,24.82
1978,2560,Form Meal,26.32
1979,663,Together Meal,29.78
1980,2765,Look Meal,12.69
1981,1788,Box Meal,26.52
1982,1659,Consider Meal,19.43
1983,217,Hope Meal,28.13
1984,54,Hit Meal,10.25
1985,461,Call Meal,5.70
1986,1306,Opportunity Meal,10.46
1987,948,Performance Meal,29.75
1988,71,Character Meal,5.65
1989,1616,Weight Meal,7.42
1990,936,Field Meal,26.80
1991,1597,Yet Meal,27.78
1992,2739,Perhaps Meal,19.70
1993,2593,Ahead Meal,9.81
1994,1341,Wall Meal,15.22
1995,2585,White Meal,24.47
1996,61,Wonder Meal,26.54
1997,622,Investment Meal,19.80
1998,1217,Deal Meal,20.99
1999,1526,Wide Meal,6.70
2000,1696,Prove Meal,28.31
2001,2574,Maintain Meal,15.76
2002,107,Vote Meal,15.91
2003,196,Try Meal,25.83
2004,2107,Seat Meal,7.36
2005,1260,Himself Meal,10.63
2006,929,True Meal,22.29
2007,1334,Power Meal,22.49
2008,525,Feeling Meal,23.67
2009,953,Chance Meal,17.53
2010,1041,Process Meal,23.64
2011,888,Church Meal,11.72
2012,2529,Once Meal,16.69
2013,32,Eat Meal,15.24
2014,1027,Guy Meal,10.04
2015,512,Side Meal,20.09
2016,2756,Investment Meal,23.33
2017,1625,Institution Meal,19.99
2018,2982,Field Meal,26.05
2019,1934,Particularly Meal,12.36
2020,2569,Without Meal,28.59
2021,44,Glass Meal,22.16
2022,2651,Ahead Meal,23.96
2023,652,First Meal,22.04
2024,2012,Serious Meal,13.33
2025,1226,Road Meal,14.16
2026,2000,May Meal,24.52
2027,2552,From Meal,29.07
2028,2595,Fly Meal,23.55
2029,1326,Item Meal,5.04
2030,1964,News Meal,12.69
2031,271,Lot Meal,20.26
2032,2463,Thus Meal,12.84
2033,2897,Boy Meal,5.07
2034,2704,Hot Meal,14.54
2035,255,Effort Meal,11.69
2036,1572,Number Meal,18.65
2037,1705,Bit Meal,29.69
2038,2626,Full Meal,8.93
2039,874,Article Meal,13.65
2040,451,Later Meal,15.80
2041,318,Make Meal,27.00
2042,309,Relate Meal,28.53
2043,2754,Serious Meal,5.28
2044,1430,Data Meal,20.52
2045,139,Heart Meal,19.61
2046,439,Author Meal,24.95
2047,1526,Hotel Meal,8.88
2048,1079,Go Meal,13.30
2049,706,Nation Meal,12.50
2050,90,Better Meal,21.86
2051,2283,Gun Meal,23.95
2052,915,Among Meal,25.93
2053,68,Visit Meal,15.48
2054,196,Court Meal,7.97
2055,823,Item Meal,11.11
2056,406,Cover Meal,27.30
2057,2517,Source Meal,18.46
2058,2985,Order Meal,11.93
2059,2448,Its Meal,10.31
2060,2785,Eat Meal,27.92
2061,2035,Theory Meal,9.95
2062,1677,Human Meal,10.46
2063,130,Later Meal,5.85
2064,124,Reality Meal,11.78
2065,1626,Area Meal,8.43
2066,766,Order Meal,10.80
2067,614,Someone Meal,9.96
2068,182,Nothing Meal,17.44
2069,2305,Doctor Meal,16.39
2070,1221,Teacher Meal,23.70
2071,168,Those Meal,18.77
2072,636,Forward Meal,8.68
2073,1209,Southern Meal,15.13
2074,2733,Class Meal,26.74
2075,586,Value Meal,22.08
2076,2426,Wife Meal,7.98
2077,598,Chair Meal,5.69
2078,1512,Land Meal,29.84
2079,2550,Determine Meal,20.23
2080,2123,Plan Meal,15.87
2081,2685,Letter Meal,26.34
2082,381,Song Meal,13.17
2083,1180,Particular Meal,27.40
2084,85,Detail Meal,21.36
2085,2806,Practice Meal,14.96
2086,2687,According Meal,17.16
2087,2012,Eye Meal,28.43
2088,495,Road Meal,6.32
2089,2954,Make Meal,29.49
2090,2805,Man Meal,15.62
2091,1544,Boy Meal,11.57
2092,2433,On Meal,16.52
2093,2084,Culture Meal,26.77
2094,2445,Hour Meal,16.70
2095,28,Career Meal,22.09
2096,301,Meet Meal,9.50
2097,549,Drive Meal,14.49
2098,1895,Explain Meal,12.84
2099,2009,Stage Meal,5.83
2100,357,Natural Meal,24.33
2101,2366,Act Meal,21.45
2102,2874,Perhaps Meal,23.17
2103,933,Become Meal,15.01
2104,54,Two Meal,15.25
2105,1691,Benefit Meal,8.91
2106,1199,Heavy Meal,13.53
2107,326,Our Meal,11.87
2108,2481,Material Meal,28.94
2109,1099,Everyone Meal,24.22
2110,2579,Thus Meal,18.02
2111,2623,Present Meal,16.81
2112,1328,Well Meal,25.87
2113,660,Represent Meal,22.45
2114,2184,Suddenly Meal,12.64
2115,161,Month Meal,16.40
2116,2152,Customer Meal,7.57
2117,1564,Opportunity Meal,14.45
2118,1292,Their Meal,21.46
2119,1058,Power Meal,22.66
2120,2996,Prove Meal,17.34
2121,2200,Measure Meal,27.45
2122,1462,Until Meal,17.56
2123,159,Enough Meal,21.82
2124,2251,Response Meal,14.55
2125,2617,Discussion Meal,12.05
2126,2756,Every Meal,26.94
2127,2797,Official Meal,22.04
2128,2039,Major Meal,19.63
2129,2338,Much Meal,29.09
2130,2074,Involve Meal,16.89
2131,2172,Level Meal,26.36
2132,1701,Use Meal,24.50
2133,2294,College Meal,6.84
2134,2360,Sea Meal,29.71
2135,1341,Page Meal,13.84
2136,1643,Often Meal,26.55
2137,2451,Under Meal,7.18
2138,68,Stop Meal,16.32
2139,746,Father Meal,29.66
2140,315,Hospital Meal,15.71
2141,1302,Plan Meal,12.20
2142,1786,Truth Meal,20.05
2143,1923,Probably Meal,11.24
2144,540,Into Meal,22.86
2145,2819,Degree Meal,22.18
2146,461,Performance Meal,21.99
2147,836,Appear Meal,7.98
2148,2878,Forget Meal,13.50
2149,1955,Pay Meal,10.21
2150,1710,Water Meal,11.17
2151,2224,Answer Meal,8.22
2152,2097,Mention Meal,10.65
2153,64,Make Meal,19.86
2154,2323,Despite Meal,15.77
2155,2272,Me Meal,6.14
2156,1129,Guess Meal,29.82
2157,332,Service Meal,9.13
2158,2136,Study Meal,8.55
2159,2288,Recent Meal,6.30
2160,390,Do Meal,26.34
2161,2890,Institution Meal,20.96
2162,1407,Style Meal,20.63
2163,2287,Use Meal,5.29
2164,2167,Physical Meal,13.12
2165,321,Wish Meal,7.73
2166,377,Keep Meal,11.61
2167,2753,Treatment Meal,12.72
2168,142,Artist Meal,24.94
2169,677,Property Meal,28.76
2170,1147,Open Meal,24.98
2171,74,No Meal,15.40
2172,1609,Almost Meal,28.05
2173,2246,Need Meal,9.18
2174,584,Stay Meal,28.09
2175,1131,Different Meal,25.48
2176,1597,Bad Meal,16.71
2177,2801,Face Meal,6.46
2178,1534,Pm Meal,5.41
2179,964,Must Meal,13.44
2180,1016,Attack Meal,25.97
2181,2551,Easy Meal,17.80
2182,2519,Worker Meal,25.31
2183,1789,Hear Meal,28.60
2184,1723,Yard Meal,22.10
2185,154,Away Meal,14.26
2186,2181,Majority Meal,19.58
2187,2348,Sit Meal,7.33
2188,1402,Table Meal,22.31
2189,974,Sure Meal,6.36
2190,1683,Campaign Meal,18.74
2191,2838,Risk Meal,29.52
2192,2418,Maintain Meal,17.48
2193,1416,Him Meal,17.11
2194,1530,Court Meal,13.07
2195,2178,Add Meal,17.37
2196,953,Maintain Meal,11.84
2197,182,Know Meal,13.49
2198,2772,Easy Meal,9.19
2199,1585,Teach Meal,8.43
2200,2912,Kitchen Meal,18.53
2201,318,Discover Meal,8.96
2202,607,Major Meal,15.51
2203,1588,Friend Meal,24.67
2204,473,Popular Meal,24.05
2205,2031,Notice Meal,17.33
2206,2809,Either Meal,7.66
2207,2946,Continue Meal,17.92
2208,2314,I Meal,14.44
2209,854,Young Meal,14.93
2210,2370,Very Meal,16.61
2211,609,Meeting Meal,19.79
2212,2845,Modern Meal,9.83
2213,2839,Say Meal,11.48
2214,2319,Evidence Meal,17.81
2215,1202,Left Meal,6.74
2216,875,Enjoy Meal,20.20
2217,546,Senior Meal,11.51
2218,2022,Across Meal,10.84
2219,109,Month Meal,15.88
2220,1110,Heart Meal,5.67
2221,1294,Maintain Meal,18.84
2222,747,Walk Meal,23.27
2223,1809,Yard Meal,7.77
2224,546,Speak Meal,12.27
2225,1103,Congress Meal,20.76
2226,920,Page Meal,7.48
2227,395,Theory Meal,27.32
2228,1427,Include Meal,16.31
2229,2713,Leader Meal,20.83
2230,2876,Character Meal,8.40
2231,1974,Ahead Meal,15.75
2232,2849,Recent Meal,15.88
2233,2859,Box Meal,9.21
2234,1030,Walk Meal,13.99
2235,2046,Third Meal,26.64
2236,52,Dog Meal,13.57
2237,731,They Meal,5.13
2238,2463,Force Meal,26.01
2239,1869,Serve Meal,28.62
2240,2906,Billion Meal,19.24
2241,2611,Street Meal,15.07
2242,391,Too Meal,29.65
2243,1996,Forget Meal,27.58
2244,1474,Sure Meal,6.64
2245,1362,Clearly Meal,21.63
2246,654,Often Meal,14.88
2247,1907,Project Meal,5.73
2248,778,Tough Meal,7.82
2249,2892,Worry Meal,11.42
2250,2711,Collection Meal,27.57
2251,1968,Happen Meal,13.93
2252,374,Program Meal,14.69
2253,1888,Increase Meal,27.26
2254,1042,However Meal,23.78
2255,2372,Democrat Meal,14.13
2256,1662,Our Meal,29.99
2257,2838,They Meal,28.28
2258,1540,Several Meal,13.73
2259,25,Cost Meal,25.64
2260,1886,Least Meal,29.54
2261,1643,Else Meal,9.32
2262,893,Party Meal,11.76
2263,1610,Specific Meal,27.06
2264,50,Could Meal,17.51
2265,2547,Enter Meal,5.09
2266,2599,Day Meal,9.17
2267,1732,Cover Meal,27.27
2268,710,Painting Meal,21.79
2269,32,Identify Meal,27.46
2270,1805,Clear Meal,10.17
2271,1175,Report Meal,21.82
2272,162,Space Meal,10.90
2273,2442,Together Meal,29.10
2274,1708,Many Meal,25.59
2275,2012,Left Meal,18.27
2276,2613,Myself Meal,6.36
2277,295,Effect Meal,17.66
2278,2447,Soldier Meal,12.14
2279,2883,Call Meal,5.77
2280,2754,Say Meal,18.89
2281,819,Under Meal,14.12
2282,650,Whose Meal,20.13
2283,2124,Serve Meal,21.32
2284,1143,Age Meal,21.42
2285,19,Pressure Meal,7.02
2286,1404,New Meal,10.81
2287,745,Value Meal,15.03
2288,782,Rock Meal,19.78
2289,22,Hour Meal,28.77
2290,296,Actually Meal,18.88
2291,2117,Career Meal,18.89
2292,948,Meet Meal,6.35
2293,736,Central Meal,25.14
2294,1090,Body Meal,13.81
2295,2752,Bill Meal,25.64
2296,131,Board Meal,23.00
2297,1592,Meeting Meal,9.88
2298,1918,Herself Meal,9.18
2299,130,Star Meal,7.09
2300,2404,Least Meal,19.22
2301,1053,Level Meal,12.67
2302,341,Strong Meal,6.35
2303,2156,Step Meal,25.92
2304,2576,Indicate Meal,14.41
2305,1299,Lay Meal,7.78
2306,2658,New Meal,11.01
2307,145,Firm Meal,7.56
2308,1131,Because Meal,25.30
2309,498,Late Meal,13.88
2310,122,Young Meal,12.68
2311,1919,Within Meal,19.27
2312,1150,Appear Meal,13.40
2313,550,Attorney Meal,27.75
2314,2897,Arm Meal,13.13
2315,717,Sure Meal,7.08
2316,2394,Wear Meal,17.87
2317,1673,Spend Meal,9.46
2318,577,Administration Meal,19.48
2319,1516,Reveal Meal,12.17
2320,2030,Doctor Meal,16.68
2321,45,Exist Meal,21.37
2322,720,Maintain Meal,8.85
2323,2653,More Meal,10.54
2324,431,Think Meal,11.62
2325,2936,Fill Meal,11.50
2326,2483,Guy Meal,18.53
2327,1820,Federal Meal,7.27
2328,2840,Pay Meal,25.62
2329,1880,Should Meal,5.71
2330,2514,Apply Meal,25.88
2331,1304,Education Meal,7.03
2332,2724,Yet Meal,10.81
2333,755,Of Meal,8.87
2334,550,Perhaps Meal,18.45
2335,1870,Everyone Meal,10.38
2336,258,Leave Meal,28.59
2337,640,Card Meal,18.66
2338,1025,About Meal,19.95
2339,378,Expect Meal,24.12
2340,2789,Become Meal,21.79
2341,500,Cup Meal,29.22
2342,2642,Fire Meal,9.61
2343,2612,Record Meal,25.58
2344,2177,Real Meal,7.87
2345,742,Effort Meal,24.04
2346,264,His Meal,11.35
2347,538,How Meal,6.62
2348,605,Political Meal,27.02
2349,2223,Shoulder Meal,18.24
2350,1624,Some Meal,18.06
2351,2094,Argue Meal,19.52
2352,1329,Buy Meal,12.90
2353,1612,Sound Meal,28.88
2354,2881,Without Meal,16.11
2355,1341,Thousand Meal,9.65
2356,2247,Item Meal,25.15
2357,1990,Their Meal,9.45
2358,2854,Old Meal,12.60
2359,1923,Agreement Meal,7.03
2360,2542,Name Meal,28.69
2361,1171,Painting Meal,13.52
2362,569,Conference Meal,17.83
2363,615,Decide Meal,24.42
2364,2529,Market Meal,7.13
2365,2842,Out Meal,25.27
2366,1978,End Meal,28.68
2367,1647,Talk Meal,12.01
2368,2850,Their Meal,7.19
2369,2584,Capital Meal,21.21
2370,2441,Especially Meal,24.05
2371,456,Dinner Meal,15.45
2372,1109,Individual Meal,19.23
2373,216,Dark Meal,11.94
2374,1677,Word Meal,11.30
2375,2053,Prove Meal,15.08
2376,2829,Other Meal,21.02
2377,407,Across Meal,19.36
2378,562,Number Meal,7.54
2379,718,Total Meal,14.68
2380,2374,Pass Meal,7.26
2381,1963,Pass Meal,28.25
2382,1397,Itself Meal,20.03
2383,184,Network Meal,6.52
2384,531,Along Meal,19.41
2385,630,Nearly Meal,29.93
2386,1117,Father Meal,19.38
2387,1275,Argue Meal,23.76
2388,234,Lot Meal,15.08
2389,1940,Else Meal,12.52
2390,2738,Increase Meal,20.13
2391,2569,News Meal,23.22
2392,97,Boy Meal,18.47
2393,869,Total Meal,25.73
2394,2683,Knowledge Meal,27.83
2395,334,Tend Meal,5.45
2396,2453,Week Meal,5.17
2397,131,Himself Meal,14.93
2398,2467,Control Meal,6.59
2399,975,Local Meal,24.80
2400,2289,Stage Meal,11.44
2401,1102,Box Meal,27.13
2402,2957,Enter Meal,19.65
2403,2570,Sit Meal,10.91
2404,2123,Fly Meal,17.49
2405,382,Long Meal,18.34
2406,2398,Surface Meal,14.22
2407,2512,Candidate Meal,22.81
2408,614,Common Meal,20.54
2409,8,Able Meal,26.56
2410,1981,Live Meal,21.31
2411,1342,Home Meal,19.02
2412,2542,Car Meal,29.74
2413,50,Discover Meal,7.53
2414,1804,Language Meal,29.56
2415,2638,Alone Meal,17.07
2416,1988,Notice Meal,13.08
2417,443,Spring Meal,16.48
2418,1251,Happen Meal,8.12
2419,1919,National Meal,23.92
2420,108,Participant Meal,24.42
2421,479,Executive Meal,16.89
2422,617,Way Meal,21.81
2423,561,Number Meal,8.87
2424,762,Performance Meal,24.12
2425,2221,Three Meal,7.53
2426,205,Board Meal,14.16
2427,371,Big Meal,6.31
2428,1940,Capital Meal,5.40
2429,1108,Social Meal,26.12
2430,202,Trouble Meal,20.15
2431,2384,Ahead Meal,29.25
2432,308,Form Meal,15.87
2433,2134,Project Meal,22.04
2434,2867,Attack Meal,28.47
2435,338,Look Meal,5.10
2436,2444,Be Meal,17.50
2437,1901,First Meal,21.50
2438,2668,Difference Meal,7.35
2439,2339,Minute Meal,23.87
2440,1189,Across Meal,29.66
2441,2336,I Meal,10.44
2442,2047,Ten Meal,29.44
2443,1275,Difficult Meal,16.84
2444,2966,Mean Meal,15.36
2445,791,South Meal,20.60
2446,1021,Some Meal,20.76
2447,2174,Set Meal,9.90
2448,115,Two Meal,21.84
2449,2211,Street Meal,25.43
2450,2184,After Meal,9.09
2451,2638,Small Meal,20.77
2452,873,Hand Meal,26.19
2453,2651,Staff Meal,13.91
2454,2444,The Meal,17.71
2455,508,Air Meal,14.96
2456,416,Example Meal,22.07
2457,15,Easy Meal,21.57
2458,2724,Mother Meal,14.41
2459,1430,Choose Meal,15.25
2460,792,Represent Meal,24.73
2461,2878,World Meal,8.96
2462,1463,Clear Meal,5.05
2463,2582,Myself Meal,17.79
2464,2426,Party Meal,29.41
2465,2922,Out Meal,22.94
2466,404,Level Meal,14.31
2467,1749,Message Meal,7.15
2468,1226,Future Meal,26.63
2469,2139,Remain Meal,21.99
2470,727,Why Meal,27.29
2471,587,Major Meal,17.02
2472,2453,Until Meal,9.18
2473,1862,Rock Meal,18.82
2474,1719,Compare Meal,7.99
2475,1786,Save Meal,19.51
2476,93,Response Meal,10.49
2477,2480,Finally Meal,19.90
2478,2386,National Meal,18.35
2479,113,Line Meal,15.21
2480,2942,Agent Meal,16.90
2481,504,Interesting Meal,14.97
2482,1881,Maybe Meal,16.66
2483,1980,Onto Meal,24.97
2484,766,People Meal,14.95
2485,1767,Speak Meal,5.87
2486,1794,If Meal,24.16
2487,1973,Vote Meal,28.37
2488,1800,Across Meal,26.87
2489,804,Hair Meal,28.52
2490,2051,List Meal,23.54
2491,1642,Catch Meal,5.05
2492,1686,Quality Meal,20.34
2493,2725,Note Meal,24.43
2494,1189,Test Meal,8.87
2495,1806,Thought Meal,10.07
2496,875,Hour Meal,6.46
2497,1114,Single Meal,12.35
2498,2075,Heavy Meal,7.10
2499,1189,Across Meal,12.72
2500,414,Difference Meal,18.92
2501,2683,Office Meal,13.21
2502,615,Pass Meal,5.28
2503,1179,Party Meal,8.03
2504,810,Treatment Meal,9.44
2505,2278,Wrong Meal,27.60
2506,1422,Inside Meal,18.83
2507,439,Loss Meal,8.59
2508,331,Region Meal,17.32
2509,262,Effect Meal,9.11
2510,2107,Range Meal,24.62
2511,1756,Summer Meal,8.78
2512,796,Though Meal,17.47
2513,233,Right Meal,25.18
2514,1406,Economic Meal,14.16
2515,2948,Establish Meal,8.74
2516,1831,Then Meal,16.44
2517,1223,Street Meal,29.41
2518,741,Other Meal,9.97
2519,2707,Many Meal,21.40
2520,2802,Blue Meal,5.72
2521,1814,Pass Meal,6.41
2522,1374,Bad Meal,5.88
2523,655,Pass Meal,6.09
2524,1994,Bar Meal,18.47
2525,893,Give Meal,24.01
2526,1933,Ability Meal,5.61
2527,645,Front Meal,20.13
2528,303,Help Meal,9.31
2529,1184,Remember Meal,6.59
2530,2786,Authority Meal,24.26
2531,2350,Follow Meal,21.89
2532,490,Beautiful Meal,19.28
2533,2715,Health Meal,20.18
2534,1727,Save Meal,21.65
2535,1182,Pick Meal,15.85
2536,266,Either Meal,6.48
2537,206,Specific Meal,12.40
2538,653,Should Meal,17.62
2539,2424,Site Meal,23.22
2540,763,Huge Meal,8.85
2541,2674,Manager Meal,13.53
2542,1288,Year Meal,27.69
2543,1340,Administration Meal,18.37
2544,197,All Meal,15.89
2545,1937,Consider Meal,12.09
2546,875,Explain Meal,29.28
2547,1603,Available Meal,25.59
2548,2962,Interesting Meal,16.25
2549,825,Same Meal,23.86
2550,994,Simple Meal,20.09
2551,348,Sense Meal,12.51
2552,53,Indeed Meal,20.87
2553,582,Relate Meal,7.64
2554,709,Local Meal,26.67
2555,2030,Together Meal,15.15
2556,1578,Require Meal,29.94
2557,1748,Partner Meal,18.81
2558,944,Quite Meal,6.65
2559,1563,Shoulder Meal,7.81
2560,454,To Meal,27.36
2561,2640,Although Meal,11.42
2562,729,Behavior Meal,27.01
2563,2435,Control Meal,29.99
2564,2775,Peace Meal,17.54
2565,963,Manage Meal,28.97
2566,1089,Back Meal,27.09
2567,2977,Around Meal,20.71
2568,1853,Born Meal,23.32
2569,459,Lose Meal,12.17
2570,1095,School Meal,10.80
2571,404,Oil Meal,23.49
2572,93,Cut Meal,18.65
2573,2112,Change Meal,23.75
2574,2546,Improve Meal,29.44
2575,443,Reach Meal,9.62
2576,1105,Style Meal,21.27
2577,989,Throughout Meal,27.73
2578,1530,Walk Meal,28.61
2579,1851,Former Meal,13.87
2580,1206,Woman Meal,9.25
2581,2681,Player Meal,13.74
2582,207,Happen Meal,18.88
2583,2521,Technology Meal,15.84
2584,2094,Whom Meal,13.79
2585,338,Billion Meal,21.91
2586,804,Few Meal,13.24
2587,2219,Throughout Meal,25.66
2588,1210,Candidate Meal,11.65
2589,2268,Someone Meal,9.90
2590,1396,Woman Meal,16.97
2591,595,How Meal,11.65
2592,1451,Interest Meal,12.57
2593,803,Argue Meal,26.34
2594,556,Senior Meal,16.20
2595,386,Require Meal,19.87
2596,766,Knowledge Meal,24.87
2597,2717,Policy Meal,9.78
2598,2048,Choice Meal,23.65
2599,1085,Thing Meal,18.69
2600,900,Without Meal,21.60
2601,2476,Born Meal,28.40
2602,1635,Will Meal,26.09
2603,1734,Ago Meal,21.52
2604,1713,Establish Meal,26.71
2605,2775,Film Meal,19.43
2606,1515,Possible Meal,8.47
2607,2078,Cause Meal,16.34
2608,1220,Go Meal,19.34
2609,628,Room Meal,8.40
2610,819,Create Meal,20.90
2611,1108,Gas Meal,25.26
2612,1839,Conference Meal,18.03
2613,2951,East Meal,10.62
2614,448,News Meal,22.28
2615,684,Issue Meal,24.02
2616,2296,Recent Meal,5.06
2617,1585,Energy Meal,19.85
2618,642,International Meal,14.93
2619,1510,Hour Meal,22.07
2620,2557,Well Meal,13.59
2621,1970,Back Meal,28.54
2622,606,Find Meal,17.63
2623,884,Pattern Meal,14.23
2624,1034,Husband Meal,11.71
2625,929,Ask Meal,9.44
2626,794,Play Meal,10.73
2627,1869,Full Meal,29.38
2628,1953,Bit Meal,20.23
2629,100,Money Meal,24.93
2630,1445,Cold Meal,27.84
2631,2236,Wall Meal,6.60
2632,2478,Study Meal,26.84
2633,1842,History Meal,15.92
2634,2267,Loss Meal,22.28
2635,2645,True Meal,28.85
2636,2955,Seat Meal,27.35
2637,2002,Teach Meal,19.72
2638,1611,Line Meal,18.72
2639,1318,Article Meal,5.32
2640,1440,End Meal,23.33
2641,2076,Add Meal,17.83
