order_id,student_id,eatery_id,order_time,delivery_status
1078,651,1281,2025-03-10 22:36:34,Pending
1079,1653,572,2025-03-16 02:33:42,Delivered
1080,159,2702,2025-01-25 00:21:19,Preparing
1081,166,1203,2025-01-29 05:04:37,Preparing
1082,1588,2522,2025-01-27 06:51:30,Delivered
1083,189,2891,2025-02-10 05:53:17,Preparing
1084,1499,1731,2025-01-19 03:47:44,Delivered
1085,907,1827,2025-01-15 11:07:36,Preparing
1086,2229,213,2025-03-01 08:02:44,Preparing
1087,1924,479,2025-03-11 18:06:52,Pending
1088,2350,2717,2025-02-10 21:00:45,Out for Delivery
1089,1005,1144,2025-02-14 19:07:15,Delivered
1090,2954,1408,2025-01-19 01:41:56,Delivered
1091,122,2339,2025-02-08 18:26:00,Delivered
1092,238,1706,2025-02-22 20:44:16,Delivered
1093,994,2207,2025-02-13 17:53:34,Preparing
1094,2698,2888,2025-03-10 13:20:32,Preparing
1095,1771,1541,2025-01-01 19:29:40,Pending
1096,1279,1548,2025-02-23 14:04:00,Out for Delivery
1097,125,937,2025-02-01 12:37:48,Preparing
1098,2256,994,2025-03-08 08:55:13,Out for Delivery
1099,302,628,2025-02-12 00:31:00,Delivered
1100,1076,41,2025-02-17 01:23:55,Pending
1101,2361,223,2025-03-02 10:31:02,Pending
1102,51,2074,2025-02-09 12:44:03,Delivered
1103,2556,373,2025-01-04 07:17:52,Out for Delivery
1104,2834,2481,2025-01-02 06:50:02,Pending
1105,255,2241,2025-01-20 03:09:44,Out for Delivery
1106,593,2311,2025-02-16 08:15:41,Delivered
1107,986,2626,2025-02-09 18:48:29,Out for Delivery
1108,1774,1853,2025-01-30 13:53:57,Pending
1109,1886,1974,2025-02-24 07:30:21,Out for Delivery
1110,2812,2300,2025-01-11 17:38:22,Preparing
1111,345,2100,2025-03-05 05:00:58,Preparing
1112,79,1619,2025-03-01 09:11:17,Preparing
1113,1343,2224,2025-02-13 10:21:39,Pending
1114,604,1383,2025-01-01 05:08:20,Delivered
1115,733,1585,2025-02-24 07:16:33,Pending
1116,439,883,2025-02-12 10:35:31,Out for Delivery
1117,2544,2789,2025-03-15 01:30:08,Pending
1118,2370,632,2025-03-10 21:10:05,Out for Delivery
1119,238,202,2025-03-15 15:24:42,Preparing
1120,262,2475,2025-02-07 09:07:24,Delivered
1121,410,1238,2025-01-15 16:53:41,Delivered
1122,1934,2323,2025-02-09 23:00:16,Delivered
1123,1974,853,2025-01-13 13:10:11,Preparing
1124,60,494,2025-02-24 22:42:31,Out for Delivery
1125,509,37,2025-01-17 15:45:37,Pending
1126,2712,1965,2025-02-25 18:33:43,Pending
1127,304,343,2025-03-04 07:47:30,Out for Delivery
1128,2339,136,2025-02-15 11:20:54,Preparing
1129,16,2056,2025-02-06 12:34:31,Out for Delivery
1130,1226,973,2025-01-18 11:50:19,Pending
1131,1620,1607,2025-01-30 05:16:33,Out for Delivery
1132,2995,2175,2025-02-13 16:31:04,Out for Delivery
1133,1142,1904,2025-02-25 17:22:21,Pending
1134,2925,2216,2025-02-04 12:54:17,Out for Delivery
1135,739,1952,2025-01-07 01:18:28,Out for Delivery
1136,1254,1636,2025-01-27 15:25:37,Out for Delivery
1137,2975,1055,2025-01-17 05:53:51,Delivered
1138,1488,2404,2025-02-15 02:10:03,Preparing
1139,726,978,2025-02-17 11:57:02,Delivered
1140,1404,1757,2025-01-12 14:30:34,Pending
1141,2761,946,2025-03-14 22:50:02,Out for Delivery
1142,1232,1910,2025-01-27 09:40:56,Out for Delivery
1143,730,793,2025-02-11 04:58:35,Preparing
1144,239,794,2025-03-08 01:37:53,Out for Delivery
1145,1569,632,2025-01-11 09:24:59,Delivered
1146,2364,2486,2025-02-27 16:27:19,Out for Delivery
1147,456,2373,2025-03-12 09:54:33,Delivered
1148,2908,2118,2025-02-06 05:05:13,Pending
1149,623,1800,2025-02-13 16:44:09,Preparing
1150,2467,1501,2025-03-02 13:06:49,Delivered
1151,2783,464,2025-03-05 02:06:23,Preparing
1152,1931,2233,2025-01-17 12:20:45,Pending
1153,2215,316,2025-03-13 03:36:01,Delivered
1154,229,2948,2025-02-07 17:35:21,Out for Delivery
1155,1744,854,2025-02-22 17:14:07,Out for Delivery
1156,1042,570,2025-01-30 14:18:16,Delivered
1157,2895,413,2025-03-14 08:20:29,Preparing
1158,1861,2930,2025-03-03 07:37:15,Out for Delivery
1159,991,2510,2025-01-31 15:17:07,Out for Delivery
1160,1322,1778,2025-02-15 09:01:47,Delivered
1161,405,762,2025-03-01 15:43:53,Out for Delivery
1162,507,750,2025-03-13 09:26:26,Delivered
1163,270,2719,2025-02-27 06:41:44,Out for Delivery
1164,2777,2205,2025-02-02 00:58:39,Pending
1165,1873,2634,2025-02-26 05:31:32,Out for Delivery
1166,375,85,2025-01-30 19:43:08,Out for Delivery
1167,2268,607,2025-01-21 23:52:26,Preparing
1168,1647,90,2025-01-12 17:01:57,Preparing
1169,2100,1083,2025-01-19 00:32:04,Preparing
1170,755,2848,2025-03-08 15:07:33,Out for Delivery
1171,2995,1128,2025-01-05 16:58:39,Out for Delivery
1172,1631,1300,2025-01-04 08:06:39,Delivered
1173,2834,1453,2025-02-27 13:37:13,Out for Delivery
1174,1253,1644,2025-01-09 07:57:28,Out for Delivery
1175,2308,1435,2025-02-28 09:35:07,Pending
1176,2439,2147,2025-02-01 20:43:23,Pending
1177,1624,2659,2025-01-31 10:11:57,Out for Delivery
1178,2469,1832,2025-03-06 13:42:17,Preparing
1179,2841,346,2025-03-02 07:08:25,Delivered
1180,2000,546,2025-01-25 12:14:08,Out for Delivery
1181,2865,165,2025-02-06 18:36:34,Pending
1182,2385,2754,2025-02-21 00:37:31,Delivered
1183,1762,2804,2025-01-07 19:03:16,Delivered
1184,1889,512,2025-02-23 11:39:21,Out for Delivery
1185,756,2314,2025-01-02 10:40:50,Out for Delivery
1186,313,1837,2025-02-22 18:58:03,Preparing
1187,1432,1690,2025-02-01 10:58:01,Delivered
1188,612,2992,2025-01-07 09:47:13,Pending
1189,306,2465,2025-01-20 18:34:57,Preparing
1190,2793,2541,2025-01-02 10:44:18,Preparing
1191,285,1513,2025-01-05 19:21:05,Preparing
1192,1485,1557,2025-03-02 17:02:36,Pending
1193,1190,1399,2025-01-05 16:31:28,Pending
1194,555,2040,2025-01-29 03:14:25,Out for Delivery
1195,706,2461,2025-01-14 10:40:58,Out for Delivery
1196,2532,1570,2025-01-01 16:13:55,Out for Delivery
1197,2031,1279,2025-03-08 06:11:01,Delivered
1198,2422,266,2025-02-06 03:26:09,Delivered
1199,2425,654,2025-01-20 16:46:56,Delivered
1200,2470,1108,2025-01-30 08:00:25,Pending
1201,1618,1425,2025-02-09 20:40:42,Delivered
1202,354,2076,2025-02-23 05:43:13,Delivered
1203,1790,2190,2025-02-18 23:41:36,Delivered
1204,1503,256,2025-02-28 06:48:18,Out for Delivery
1205,616,2119,2025-02-10 06:29:14,Preparing
1206,794,982,2025-01-27 22:29:17,Out for Delivery
1207,1674,1950,2025-02-21 20:40:32,Delivered
1208,2988,676,2025-02-12 04:38:39,Preparing
1209,903,333,2025-01-13 19:44:25,Out for Delivery
1210,2811,2595,2025-02-16 14:05:55,Preparing
1211,1802,2596,2025-03-13 05:30:12,Out for Delivery
1212,2422,906,2025-01-11 07:11:53,Pending
1213,82,2011,2025-01-11 20:47:25,Out for Delivery
1214,1783,93,2025-03-08 07:24:02,Out for Delivery
1215,2596,221,2025-03-04 04:03:10,Pending
1216,1610,293,2025-02-04 03:01:27,Pending
1217,894,1231,2025-01-03 05:38:04,Out for Delivery
1218,2383,97,2025-01-24 02:11:22,Delivered
1219,2791,2463,2025-01-07 20:19:44,Delivered
1220,2269,340,2025-03-09 18:55:12,Pending
1221,1624,1865,2025-02-12 03:43:10,Preparing
1222,1124,818,2025-01-16 02:34:28,Preparing
1223,2651,857,2025-01-10 13:05:28,Delivered
1224,1085,854,2025-01-23 08:32:36,Out for Delivery
1225,2778,1792,2025-03-08 10:54:45,Preparing
1226,2896,1179,2025-03-03 00:45:08,Preparing
1227,1021,287,2025-01-21 04:22:28,Preparing
1228,283,823,2025-02-24 20:22:29,Delivered
1229,2141,1428,2025-01-25 01:06:02,Preparing
1230,2579,1295,2025-01-07 09:16:47,Pending
1231,2107,1264,2025-01-27 09:08:25,Out for Delivery
1232,2197,720,2025-01-18 09:44:22,Preparing
1233,2043,624,2025-02-04 03:49:25,Pending
1234,792,2675,2025-02-23 07:39:51,Out for Delivery
1235,2757,2051,2025-01-14 16:11:43,Out for Delivery
1236,605,1869,2025-01-22 17:28:11,Pending
1237,832,1949,2025-01-14 01:08:53,Preparing
1238,1312,2374,2025-02-15 12:45:57,Preparing
1239,2268,2156,2025-02-19 03:46:37,Pending
1240,1798,2139,2025-01-23 12:19:47,Preparing
1241,41,2072,2025-03-02 02:40:51,Pending
1242,1052,2180,2025-02-01 07:46:22,Preparing
1243,1688,2929,2025-02-16 16:56:10,Preparing
1244,1885,2703,2025-03-12 02:41:22,Out for Delivery
1245,1128,279,2025-01-14 13:05:28,Preparing
1246,2416,2570,2025-02-18 14:52:06,Preparing
1247,486,1205,2025-02-11 13:24:22,Delivered
1248,2639,2859,2025-02-17 06:11:10,Out for Delivery
1249,2484,1394,2025-02-15 03:08:49,Pending
1250,1555,2110,2025-02-20 22:50:34,Out for Delivery
1251,415,2375,2025-01-05 15:38:02,Pending
1252,2274,1931,2025-01-18 00:56:02,Out for Delivery
1253,2267,1003,2025-03-12 13:41:26,Out for Delivery
1254,1005,2042,2025-02-10 03:52:02,Delivered
1255,2766,441,2025-03-08 02:46:47,Pending
1256,1171,1576,2025-02-03 00:51:52,Delivered
1257,1483,2616,2025-03-16 09:11:32,Delivered
1258,1141,2380,2025-01-07 00:03:58,Preparing
1259,360,2533,2025-03-15 16:52:10,Out for Delivery
1260,446,2939,2025-01-03 05:06:57,Out for Delivery
1261,533,2738,2025-03-06 16:25:15,Out for Delivery
1262,2514,1998,2025-01-02 16:18:10,Delivered
1263,667,1646,2025-01-24 21:28:59,Out for Delivery
1264,1765,1726,2025-02-11 23:00:24,Out for Delivery
1265,560,2835,2025-01-13 07:04:19,Pending
1266,1438,859,2025-03-14 11:14:44,Out for Delivery
1267,1972,2397,2025-02-20 01:40:31,Out for Delivery
1268,1735,2441,2025-02-28 01:18:57,Out for Delivery
1269,2490,2537,2025-01-20 14:57:05,Out for Delivery
1270,2203,386,2025-01-28 21:51:58,Delivered
1271,284,2562,2025-03-06 05:20:52,Delivered
1272,525,1928,2025-03-12 12:24:49,Preparing
1273,1249,909,2025-02-20 00:17:14,Preparing
1274,1796,2440,2025-01-24 20:57:06,Delivered
1275,1612,820,2025-02-06 14:16:22,Out for Delivery
1276,1036,2649,2025-03-03 07:11:56,Pending
1277,2528,2871,2025-01-12 09:16:21,Preparing
1278,2749,359,2025-01-16 03:31:08,Pending
1279,1047,2484,2025-01-27 07:56:47,Preparing
1280,1502,21,2025-02-26 04:20:42,Pending
1281,380,2694,2025-01-17 07:29:15,Delivered
1282,2466,1596,2025-03-08 08:35:24,Out for Delivery
1283,895,2848,2025-03-04 23:13:01,Delivered
1284,2442,984,2025-01-05 10:41:11,Pending
1285,1594,1842,2025-03-05 08:46:02,Delivered
1286,2036,2691,2025-02-13 18:39:38,Preparing
1287,1665,647,2025-02-24 07:11:30,Preparing
1288,2579,440,2025-03-11 09:51:11,Pending
1289,1782,265,2025-02-13 22:49:12,Pending
1290,1298,2505,2025-01-13 20:04:36,Preparing
1291,215,2669,2025-01-08 11:59:39,Delivered
1292,945,1210,2025-02-17 07:43:58,Out for Delivery
1293,2642,1538,2025-03-07 21:25:17,Delivered
1294,2745,1929,2025-02-26 16:14:16,Preparing
1295,2720,1226,2025-02-27 15:13:35,Out for Delivery
1296,76,297,2025-01-10 19:56:26,Out for Delivery
1297,121,2238,2025-01-04 08:32:11,Preparing
1298,2834,2282,2025-01-15 03:11:25,Preparing
1299,831,2344,2025-01-14 19:29:51,Delivered
1300,830,2003,2025-02-16 16:39:58,Pending
1301,366,2707,2025-01-16 00:29:55,Delivered
1302,2902,2739,2025-02-13 12:00:29,Pending
1303,2025,670,2025-02-19 15:00:08,Preparing
1304,1153,1262,2025-02-03 15:02:48,Preparing
1305,1691,1959,2025-01-11 06:10:57,Pending
1306,84,1831,2025-01-16 02:48:53,Out for Delivery
1307,1214,1498,2025-03-15 21:49:41,Preparing
1308,805,2809,2025-01-16 07:06:04,Out for Delivery
1309,2237,969,2025-03-15 10:51:10,Delivered
1310,805,1987,2025-02-16 19:38:35,Pending
1311,1437,2586,2025-02-18 06:24:34,Delivered
1312,1578,1152,2025-02-24 16:48:57,Delivered
1313,137,1330,2025-03-08 16:50:13,Delivered
1314,1369,766,2025-01-17 08:25:49,Delivered
1315,275,2713,2025-03-10 14:00:11,Pending
1316,2730,2104,2025-01-20 00:23:41,Preparing
1317,95,2280,2025-02-11 04:24:32,Pending
1318,2184,1394,2025-01-08 12:21:45,Preparing
1319,823,961,2025-03-04 17:28:02,Preparing
1320,2420,2293,2025-02-07 22:35:30,Pending
1321,1545,1543,2025-01-27 01:21:38,Preparing
1322,1279,883,2025-02-24 17:58:33,Delivered
1323,1560,225,2025-03-08 04:32:51,Preparing
1324,131,1675,2025-01-07 23:51:11,Pending
1325,61,2332,2025-01-28 20:43:21,Preparing
1326,432,472,2025-01-04 02:06:53,Out for Delivery
1327,1468,1585,2025-03-03 15:53:33,Preparing
1328,808,1838,2025-01-19 02:16:23,Out for Delivery
1329,1635,677,2025-01-12 20:44:30,Delivered
1330,1522,920,2025-02-27 06:00:27,Out for Delivery
1331,2436,2686,2025-01-24 12:03:06,Out for Delivery
1332,35,300,2025-02-10 15:58:06,Pending
1333,2320,969,2025-02-14 16:23:14,Preparing
1334,1744,294,2025-02-02 07:03:01,Out for Delivery
1335,1894,649,2025-02-27 01:52:44,Out for Delivery
1336,1066,226,2025-01-01 16:45:44,Preparing
1337,1922,1207,2025-03-11 18:20:06,Out for Delivery
1338,1948,864,2025-02-15 05:51:36,Pending
1339,1204,475,2025-01-27 04:17:35,Preparing
1340,97,1418,2025-02-24 02:22:37,Out for Delivery
1341,598,758,2025-03-12 12:17:55,Preparing
1342,1,1410,2025-02-08 07:45:49,Preparing
1343,736,541,2025-02-09 10:55:19,Preparing
1344,560,809,2025-03-07 09:20:27,Preparing
1345,324,411,2025-01-12 20:56:49,Preparing
1346,1137,1061,2025-02-09 01:36:31,Preparing
1347,2939,2457,2025-01-13 20:55:18,Pending
1348,2230,2686,2025-03-02 08:02:16,Delivered
1349,1950,492,2025-03-02 04:33:45,Out for Delivery
1350,1481,656,2025-01-26 20:52:56,Out for Delivery
1351,1596,423,2025-03-13 00:02:15,Preparing
1352,286,2797,2025-02-04 20:44:31,Out for Delivery
1353,332,1405,2025-01-30 22:20:03,Out for Delivery
1354,812,529,2025-01-15 22:12:35,Out for Delivery
1355,39,2672,2025-02-04 14:41:28,Pending
1356,1576,2337,2025-02-11 10:48:10,Preparing
1357,2965,1443,2025-02-27 16:35:28,Pending
1358,695,120,2025-02-13 22:00:16,Pending
1359,342,2255,2025-01-01 14:55:03,Pending
1360,2369,1001,2025-03-15 11:36:51,Pending
1361,2043,1471,2025-01-27 01:59:10,Preparing
1362,1425,1355,2025-03-13 10:34:59,Out for Delivery
1363,601,1120,2025-01-19 02:29:32,Delivered
1364,2550,560,2025-01-03 14:33:14,Preparing
1365,2336,127,2025-01-12 23:14:21,Out for Delivery
1366,1130,88,2025-01-02 06:49:11,Preparing
1367,1416,221,2025-01-09 20:13:42,Out for Delivery
1368,1306,1305,2025-02-21 02:47:00,Delivered
1369,2056,76,2025-03-09 05:23:25,Pending
1370,2786,1188,2025-01-21 21:44:15,Delivered
1371,2266,1773,2025-03-08 10:06:25,Pending
1372,2550,914,2025-01-10 13:18:28,Preparing
1373,516,2773,2025-01-30 02:59:34,Delivered
1374,1994,459,2025-03-09 11:43:51,Preparing
1375,2423,2982,2025-02-15 04:34:39,Preparing
1376,2117,1356,2025-02-20 12:04:11,Pending
1377,1040,188,2025-02-03 14:17:01,Out for Delivery
1378,1571,545,2025-03-07 04:21:56,Pending
1379,2472,992,2025-02-02 15:19:20,Pending
1380,2136,1977,2025-02-20 13:32:24,Out for Delivery
1381,1746,2979,2025-02-24 22:47:15,Pending
1382,2178,1912,2025-02-24 02:34:57,Preparing
1383,1591,2561,2025-02-16 07:24:57,Pending
1384,2518,972,2025-03-06 03:33:37,Preparing
1385,480,669,2025-02-26 15:42:08,Delivered
1386,1195,789,2025-02-13 09:59:23,Preparing
1387,880,2925,2025-03-05 22:23:56,Preparing
1388,2467,2548,2025-02-28 08:08:22,Delivered
1389,2134,2555,2025-01-18 17:27:31,Out for Delivery
1390,2753,969,2025-03-01 11:07:57,Pending
1391,1228,1756,2025-03-12 06:21:21,Delivered
1392,1425,1503,2025-03-05 04:18:10,Delivered
1393,1518,2739,2025-01-11 23:47:46,Out for Delivery
1394,2978,343,2025-01-10 20:30:21,Out for Delivery
1395,2961,2833,2025-02-22 18:57:53,Delivered
1396,1833,391,2025-03-14 21:03:16,Delivered
1397,2415,794,2025-03-10 19:50:49,Out for Delivery
1398,2414,2116,2025-02-16 18:50:59,Delivered
1399,2416,184,2025-03-04 08:55:44,Out for Delivery
1400,2427,1653,2025-02-25 18:37:30,Pending
1401,2037,1515,2025-01-21 09:38:58,Preparing
1402,1877,502,2025-02-22 14:12:34,Out for Delivery
1403,1003,721,2025-01-05 01:34:04,Preparing
1404,2559,2810,2025-02-10 06:57:10,Preparing
1405,2083,894,2025-02-08 22:16:22,Pending
1406,2658,1289,2025-01-31 07:05:06,Out for Delivery
1407,1123,347,2025-01-30 15:29:35,Out for Delivery
1408,712,2228,2025-01-10 20:44:48,Preparing
1409,554,1959,2025-01-03 22:09:59,Pending
1410,254,918,2025-02-17 14:14:28,Delivered
1411,2073,1577,2025-03-08 17:40:20,Out for Delivery
1412,1032,704,2025-02-19 14:15:41,Preparing
1413,2592,152,2025-01-02 13:42:52,Out for Delivery
1414,1726,593,2025-03-11 08:58:32,Pending
1415,435,502,2025-01-24 15:59:08,Preparing
1416,14,2823,2025-02-07 05:41:35,Pending
1417,439,258,2025-02-22 00:07:00,Delivered
1418,715,2017,2025-01-06 09:19:19,Pending
1419,1635,1845,2025-02-24 04:44:20,Pending
1420,2529,2426,2025-01-23 02:23:17,Out for Delivery
1421,779,413,2025-01-23 05:51:43,Out for Delivery
1422,2488,2823,2025-02-19 20:45:46,Preparing
1423,2912,2048,2025-01-03 00:55:02,Out for Delivery
1424,1202,183,2025-01-06 17:40:57,Preparing
1425,2559,1533,2025-03-13 16:38:28,Delivered
1426,524,328,2025-02-10 17:38:36,Delivered
1427,1260,2519,2025-02-28 14:33:45,Preparing
1428,2919,2496,2025-02-01 01:03:24,Pending
1429,907,2596,2025-02-25 02:06:29,Delivered
1430,376,2111,2025-01-31 22:15:14,Delivered
1431,924,282,2025-02-20 10:28:36,Out for Delivery
1432,2548,996,2025-02-11 16:02:40,Out for Delivery
1433,799,2956,2025-03-12 15:04:10,Delivered
1434,1749,477,2025-02-06 02:40:43,Preparing
1435,441,2704,2025-03-08 05:51:51,Out for Delivery
1436,2085,1428,2025-03-11 15:14:08,Preparing
1437,1513,2471,2025-01-08 08:29:11,Out for Delivery
1438,93,760,2025-01-31 06:23:31,Delivered
1439,2046,1538,2025-02-16 19:14:20,Pending
1440,2316,237,2025-02-04 12:19:18,Delivered
1441,2843,948,2025-02-17 00:58:00,Pending
1442,1959,116,2025-01-29 15:44:10,Delivered
1443,889,2446,2025-01-25 14:53:17,Pending
1444,229,613,2025-01-07 03:50:02,Preparing
1445,1002,1033,2025-03-01 00:49:51,Delivered
1446,2799,1602,2025-01-28 01:03:45,Out for Delivery
1447,720,1771,2025-03-10 10:13:47,Delivered
1448,98,110,2025-01-23 03:07:03,Preparing
1449,504,1809,2025-02-12 14:02:43,Delivered
1450,1347,2336,2025-03-13 04:45:35,Preparing
1451,1289,205,2025-01-17 18:23:28,Out for Delivery
1452,76,248,2025-02-28 22:04:39,Pending
1453,1264,732,2025-03-13 22:57:53,Delivered
1454,444,2483,2025-02-26 08:46:26,Pending
1455,203,1438,2025-01-23 01:15:02,Delivered
1456,591,2896,2025-01-27 05:04:07,Pending
1457,44,152,2025-01-19 13:08:07,Out for Delivery
1458,1192,1454,2025-03-02 01:22:54,Pending
1459,73,1903,2025-03-16 02:24:42,Delivered
1460,1435,1445,2025-03-10 20:47:08,Delivered
1461,2589,1695,2025-01-14 17:02:16,Delivered
1462,2705,706,2025-01-19 02:47:15,Delivered
1463,46,921,2025-03-01 13:20:43,Pending
1464,1995,120,2025-01-18 03:43:04,Pending
1465,494,2857,2025-01-22 03:27:37,Preparing
1466,1556,1396,2025-03-15 18:54:42,Out for Delivery
1467,2476,569,2025-02-14 18:26:57,Pending
1468,768,1475,2025-02-16 08:46:44,Out for Delivery
1469,1973,1481,2025-01-30 21:37:06,Pending
1470,578,1095,2025-01-27 17:05:34,Pending
1471,955,894,2025-01-19 20:29:25,Out for Delivery
1472,2415,1675,2025-02-15 13:14:21,Preparing
1473,2603,2254,2025-02-12 17:08:37,Out for Delivery
1474,2540,1534,2025-02-13 21:56:32,Out for Delivery
1475,58,25,2025-02-13 02:04:58,Preparing
1476,2574,1279,2025-02-12 19:44:44,Delivered
1477,177,1413,2025-03-03 10:33:49,Delivered
1478,400,2604,2025-01-01 10:14:55,Delivered
1479,671,1819,2025-02-03 07:03:32,Delivered
1480,2545,2062,2025-01-11 07:41:43,Preparing
1481,175,2875,2025-01-28 16:50:31,Preparing
1482,2476,1283,2025-02-21 21:07:45,Out for Delivery
1483,1400,299,2025-01-08 14:54:43,Out for Delivery
1484,2171,642,2025-03-10 13:50:06,Out for Delivery
1485,993,1292,2025-02-28 07:12:18,Out for Delivery
1486,1254,1565,2025-01-29 07:47:21,Delivered
1487,2132,237,2025-01-13 05:55:18,Delivered
1488,1600,994,2025-02-23 22:15:22,Delivered
1489,1868,2707,2025-02-06 04:56:58,Out for Delivery
1490,1810,2102,2025-02-16 04:45:07,Delivered
1491,1695,308,2025-02-03 07:59:16,Pending
1492,1883,1635,2025-01-03 14:34:41,Out for Delivery
1493,1019,2177,2025-01-05 10:51:07,Preparing
1494,2204,768,2025-01-14 18:48:43,Out for Delivery
1495,2101,675,2025-01-22 20:56:23,Delivered
1496,2031,2307,2025-02-10 02:02:38,Out for Delivery
1497,1529,2563,2025-03-07 23:07:34,Out for Delivery
1498,2301,756,2025-01-06 00:05:30,Out for Delivery
1499,938,358,2025-03-14 01:53:03,Out for Delivery
1500,901,1308,2025-02-03 10:06:26,Delivered
1501,2617,1746,2025-02-21 01:19:15,Out for Delivery
1502,2796,804,2025-03-15 06:39:29,Preparing
1503,1739,1616,2025-02-07 11:35:09,Pending
1504,2668,345,2025-02-25 01:34:52,Delivered
1505,1077,1786,2025-01-17 12:27:59,Pending
1506,1851,2274,2025-03-01 09:28:39,Delivered
1507,2054,1953,2025-03-09 16:37:17,Pending
1508,1099,1592,2025-01-14 20:05:52,Preparing
1509,1151,1855,2025-02-02 09:53:13,Pending
1510,1131,1215,2025-02-19 23:28:09,Delivered
1511,1151,2254,2025-03-05 21:48:18,Out for Delivery
1512,1796,1636,2025-02-27 03:15:00,Preparing
1513,2551,1580,2025-01-26 05:03:19,Out for Delivery
1514,1899,2037,2025-03-16 04:22:27,Pending
1515,2404,1230,2025-01-08 07:30:19,Delivered
1516,1496,1684,2025-01-18 01:06:15,Preparing
1517,305,1458,2025-01-05 01:39:38,Delivered
1518,141,2662,2025-02-27 15:58:45,Out for Delivery
1519,2012,91,2025-02-15 18:28:50,Delivered
1520,1545,982,2025-01-13 15:52:00,Out for Delivery
1521,2920,519,2025-03-02 21:55:37,Delivered
1522,340,1466,2025-01-30 16:13:27,Pending
1523,2946,2157,2025-01-17 03:07:34,Delivered
1524,1790,1623,2025-03-16 08:38:11,Delivered
1525,1008,38,2025-01-06 11:41:46,Delivered
1526,147,1645,2025-03-04 20:04:38,Delivered
1527,2641,2702,2025-03-01 13:11:09,Delivered
1528,2073,1692,2025-01-06 23:58:12,Out for Delivery
1529,2427,2517,2025-02-27 01:51:15,Out for Delivery
1530,1222,2193,2025-01-07 23:43:28,Pending
1531,1887,1215,2025-02-16 05:20:30,Preparing
1532,1910,716,2025-02-24 22:37:09,Preparing
1533,2512,2221,2025-02-13 05:10:08,Out for Delivery
1534,1586,1683,2025-02-14 17:48:28,Delivered
1535,2389,303,2025-02-03 04:27:45,Pending
1536,2576,645,2025-01-18 21:17:28,Delivered
1537,363,1074,2025-01-23 14:17:13,Preparing
1538,1699,2482,2025-02-11 13:05:57,Delivered
1539,875,2377,2025-01-20 18:33:08,Out for Delivery
1540,1821,2243,2025-01-25 08:40:47,Out for Delivery
1541,2928,42,2025-02-02 16:48:59,Delivered
1542,175,1259,2025-03-16 11:46:26,Preparing
1543,1994,1204,2025-01-22 09:03:34,Preparing
1544,2817,1607,2025-01-18 21:37:33,Preparing
1545,1536,2551,2025-03-07 13:15:06,Delivered
1546,2008,2575,2025-01-19 19:30:56,Pending
1547,262,444,2025-03-14 11:25:47,Delivered
1548,835,340,2025-03-01 03:02:16,Pending
1549,2464,2394,2025-02-15 23:19:34,Delivered
1550,282,2262,2025-02-06 08:47:47,Preparing
1551,1636,462,2025-02-08 22:53:58,Out for Delivery
1552,2142,315,2025-02-11 06:46:48,Delivered
1553,1283,1149,2025-01-10 09:08:56,Delivered
1554,1310,1342,2025-03-09 23:13:12,Preparing
1555,12,2636,2025-01-18 04:04:44,Preparing
1556,2266,2798,2025-01-06 22:46:30,Delivered
1557,679,2309,2025-01-05 00:05:36,Pending
1558,1979,837,2025-03-07 03:08:07,Preparing
1559,2667,1784,2025-03-07 11:20:04,Pending
1560,450,2144,2025-01-15 22:16:25,Pending
1561,384,1722,2025-01-31 17:19:04,Delivered
1562,846,1547,2025-01-11 19:56:50,Pending
1563,747,1762,2025-01-05 03:12:47,Out for Delivery
1564,2909,2679,2025-02-23 14:33:15,Delivered
1565,1701,1199,2025-02-26 00:20:05,Delivered
1566,2986,444,2025-03-02 16:34:09,Out for Delivery
1567,2972,1486,2025-02-06 19:14:22,Pending
1568,1800,1932,2025-01-10 18:53:11,Out for Delivery
1569,673,1683,2025-01-06 10:35:53,Out for Delivery
1570,2187,435,2025-02-28 18:45:15,Delivered
1571,1475,1931,2025-03-14 10:58:50,Preparing
1572,104,674,2025-01-03 20:44:23,Pending
1573,2728,2426,2025-01-11 15:34:42,Pending
1574,648,469,2025-01-28 17:06:51,Pending
1575,2379,2748,2025-02-03 10:43:11,Pending
1576,1932,2864,2025-02-25 20:45:10,Out for Delivery
1577,1879,2666,2025-03-06 16:11:42,Delivered
1578,1689,1838,2025-01-13 16:28:31,Out for Delivery
1579,740,1616,2025-01-11 14:26:51,Out for Delivery
1580,1525,2246,2025-02-23 12:18:28,Delivered
1581,546,647,2025-01-17 06:28:08,Out for Delivery
1582,1390,957,2025-02-04 07:53:03,Delivered
1583,1859,2660,2025-01-28 07:05:48,Pending
1584,2120,750,2025-03-14 11:06:59,Delivered
1585,153,1444,2025-01-02 08:00:44,Out for Delivery
1586,56,2306,2025-01-31 15:35:54,Pending
1587,886,1742,2025-02-25 16:05:49,Out for Delivery
1588,2249,1153,2025-03-08 17:03:54,Preparing
1589,2485,1817,2025-01-06 10:23:17,Pending
1590,392,1669,2025-03-07 20:27:31,Delivered
1591,1377,951,2025-01-17 11:18:41,Pending
1592,1290,2331,2025-01-11 05:28:22,Pending
1593,197,177,2025-03-15 07:42:22,Out for Delivery
1594,1022,2211,2025-01-18 11:46:00,Preparing
1595,458,1176,2025-03-13 02:26:17,Preparing
